date,unit,domain,metric_primary,metric_secondary,threshold_primary,threshold_secondary,sample_size,confidence_interval,trend,records_analyzed
2025-03-23,2-1 IN BN,program_management,50.76,83.59,70.0,75.0,287,0.91,IMPROVING,17080
2025-03-23,1-1 IN BN,program_management,99.22,74.5,70.0,75.0,101,0.93,IMPROVING,23973
2025-03-23,3-1 FA BN,program_management,63.42,81.72,70.0,75.0,384,0.98,IMPROVING,40206
2025-03-24,3-1 FA BN,program_management,84.81,82.96,70.0,75.0,208,0.98,IMPROVING,1724
2025-03-24,BSB 1BCT,program_management,81.73,79.78,70.0,75.0,414,0.95,IMPROVING,2617
2025-03-24,1-1 IN BN,program_management,58.09,79.33,70.0,75.0,240,0.9,STABLE,22891
2025-03-24,2-1 IN BN,program_management,79.0,71.52,70.0,75.0,368,0.93,STABLE,4336
2025-03-25,BSB 1BCT,program_management,61.83,83.9,70.0,75.0,391,0.97,DECLINING,38116
2025-03-25,BEB 1BCT,program_management,31.42,78.91,70.0,75.0,128,0.98,STABLE,22636
2025-03-26,3-1 FA BN,program_management,67.84,75.69,70.0,75.0,162,0.9,STABLE,1793
2025-03-26,2-1 IN BN,program_management,82.56,78.49,70.0,75.0,341,0.92,IMPROVING,28978
2025-03-26,1-1 IN BN,program_management,66.19,78.21,70.0,75.0,157,0.9,IMPROVING,11708
2025-03-26,BEB 1BCT,program_management,80.96,75.13,70.0,75.0,297,0.97,IMPROVING,31690
2025-03-26,BSB 1BCT,program_management,81.22,77.55,70.0,75.0,394,0.94,IMPROVING,44870
2025-03-27,3-1 FA BN,program_management,67.77,74.77,70.0,75.0,129,0.96,DECLINING,39651
2025-03-27,BEB 1BCT,program_management,65.37,79.19,70.0,75.0,354,0.97,IMPROVING,15824
2025-03-27,2-1 IN BN,program_management,80.08,72.17,70.0,75.0,189,0.93,DECLINING,20698
2025-03-27,BSB 1BCT,program_management,55.74,80.09,70.0,75.0,257,0.9,DECLINING,20683
2025-03-27,1-1 IN BN,program_management,77.95,74.15,70.0,75.0,471,0.91,IMPROVING,15349
2025-03-28,BSB 1BCT,program_management,70.37,71.02,70.0,75.0,261,0.97,STABLE,38130
2025-03-28,2-1 IN BN,program_management,72.59,82.87,70.0,75.0,133,0.96,DECLINING,5346
2025-03-28,1-1 IN BN,program_management,79.28,61.96,70.0,75.0,79,0.94,STABLE,11095
2025-03-29,BSB 1BCT,program_management,70.06,88.63,70.0,75.0,301,0.98,STABLE,39562
2025-03-29,1-1 IN BN,program_management,77.85,88.27,70.0,75.0,170,0.93,DECLINING,11806
2025-03-29,2-1 IN BN,program_management,66.66,89.26,70.0,75.0,353,0.93,IMPROVING,7596
2025-03-29,3-1 FA BN,program_management,93.62,87.04,70.0,75.0,54,0.91,STABLE,33286
2025-03-29,BEB 1BCT,program_management,97.3,68.7,70.0,75.0,456,0.97,DECLINING,10954
2025-03-30,1-1 IN BN,program_management,77.82,83.85,70.0,75.0,481,0.93,DECLINING,46874
2025-03-30,BSB 1BCT,program_management,65.24,88.14,70.0,75.0,70,0.91,STABLE,22636
2025-03-31,1-1 IN BN,program_management,91.52,79.18,70.0,75.0,470,0.98,IMPROVING,26615
2025-03-31,BEB 1BCT,program_management,81.26,71.7,70.0,75.0,186,0.95,DECLINING,35477
2025-04-01,BEB 1BCT,program_management,83.61,86.82,70.0,75.0,486,0.92,DECLINING,46871
2025-04-01,3-1 FA BN,program_management,61.01,79.12,70.0,75.0,164,0.96,IMPROVING,26781
2025-04-02,2-1 IN BN,program_management,84.8,77.96,70.0,75.0,384,0.96,STABLE,28392
2025-04-02,BSB 1BCT,program_management,78.08,74.51,70.0,75.0,483,0.93,STABLE,14798
2025-04-02,BEB 1BCT,program_management,75.4,84.53,70.0,75.0,129,0.9,IMPROVING,39514
2025-04-02,3-1 FA BN,program_management,79.8,76.8,70.0,75.0,279,0.91,DECLINING,5813
2025-04-03,3-1 FA BN,program_management,72.49,71.61,70.0,75.0,112,0.98,DECLINING,45016
2025-04-03,BEB 1BCT,program_management,59.88,76.57,70.0,75.0,413,0.92,STABLE,44003
2025-04-03,BSB 1BCT,program_management,81.84,80.98,70.0,75.0,148,0.93,IMPROVING,3056
2025-04-03,1-1 IN BN,program_management,86.73,67.87,70.0,75.0,249,0.92,STABLE,31376
2025-04-04,3-1 FA BN,program_management,58.55,63.1,70.0,75.0,434,0.95,DECLINING,13056
2025-04-04,BSB 1BCT,program_management,95.96,80.65,70.0,75.0,178,0.94,STABLE,22925
2025-04-04,1-1 IN BN,program_management,89.88,93.33,70.0,75.0,172,0.95,STABLE,19209
2025-04-04,2-1 IN BN,program_management,91.01,72.97,70.0,75.0,263,0.9,IMPROVING,42388
2025-04-04,BEB 1BCT,program_management,67.95,85.63,70.0,75.0,364,0.93,IMPROVING,7854
2025-04-05,BEB 1BCT,program_management,64.96,65.69,70.0,75.0,430,0.95,DECLINING,26604
2025-04-05,2-1 IN BN,program_management,104.34,63.73,70.0,75.0,363,0.98,IMPROVING,29504
2025-04-05,1-1 IN BN,program_management,77.4,67.13,70.0,75.0,70,0.94,DECLINING,39730
2025-04-05,3-1 FA BN,program_management,60.72,77.1,70.0,75.0,436,0.94,STABLE,22797
2025-04-05,BSB 1BCT,program_management,90.91,81.2,70.0,75.0,455,0.91,STABLE,31378
2025-04-06,3-1 FA BN,program_management,72.67,96.79,70.0,75.0,486,0.9,IMPROVING,44806
2025-04-06,2-1 IN BN,program_management,82.58,76.54,70.0,75.0,185,0.9,IMPROVING,3657
2025-04-06,BSB 1BCT,program_management,78.93,94.62,70.0,75.0,172,0.94,STABLE,4130
2025-04-07,3-1 FA BN,program_management,99.05,81.65,70.0,75.0,425,0.97,DECLINING,21067
2025-04-07,BSB 1BCT,program_management,77.1,68.28,70.0,75.0,304,0.99,IMPROVING,36002
2025-04-08,1-1 IN BN,program_management,82.74,90.49,70.0,75.0,57,0.96,IMPROVING,22546
2025-04-08,2-1 IN BN,program_management,57.46,64.56,70.0,75.0,60,0.91,DECLINING,48907
2025-04-08,BSB 1BCT,program_management,74.1,91.69,70.0,75.0,393,0.92,IMPROVING,28947
2025-04-08,3-1 FA BN,program_management,77.04,84.59,70.0,75.0,99,0.97,STABLE,21282
2025-04-09,1-1 IN BN,program_management,91.43,68.8,70.0,75.0,51,0.99,IMPROVING,18698
2025-04-09,2-1 IN BN,program_management,80.75,79.15,70.0,75.0,281,0.93,DECLINING,36035
2025-04-10,BEB 1BCT,program_management,71.74,82.76,70.0,75.0,140,0.93,IMPROVING,36737
2025-04-10,1-1 IN BN,program_management,93.15,75.64,70.0,75.0,367,0.97,IMPROVING,5157
2025-04-10,2-1 IN BN,program_management,80.75,86.24,70.0,75.0,317,0.97,DECLINING,13725
2025-04-10,3-1 FA BN,program_management,47.95,82.43,70.0,75.0,373,0.93,STABLE,26511
2025-04-10,BSB 1BCT,program_management,78.38,71.79,70.0,75.0,463,0.95,STABLE,14917
2025-04-11,2-1 IN BN,program_management,74.94,77.02,70.0,75.0,431,0.92,DECLINING,33399
2025-04-11,BSB 1BCT,program_management,62.58,76.87,70.0,75.0,214,0.96,IMPROVING,3750
2025-04-11,3-1 FA BN,program_management,82.54,81.17,70.0,75.0,342,0.93,DECLINING,25414
2025-04-12,BSB 1BCT,program_management,94.86,87.86,70.0,75.0,354,0.95,IMPROVING,39855
2025-04-12,1-1 IN BN,program_management,84.22,87.04,70.0,75.0,332,0.97,STABLE,8848
2025-04-12,2-1 IN BN,program_management,72.82,78.55,70.0,75.0,477,0.96,IMPROVING,21451
2025-04-12,3-1 FA BN,program_management,62.7,78.05,70.0,75.0,69,0.98,IMPROVING,20674
2025-04-13,3-1 FA BN,program_management,70.53,95.29,70.0,75.0,88,0.99,STABLE,5922
2025-04-13,BSB 1BCT,program_management,55.34,80.14,70.0,75.0,258,0.9,STABLE,22479
2025-04-13,1-1 IN BN,program_management,77.11,83.24,70.0,75.0,120,0.98,DECLINING,40291
2025-04-14,3-1 FA BN,program_management,82.77,83.53,70.0,75.0,220,0.93,IMPROVING,12968
2025-04-14,1-1 IN BN,program_management,60.94,75.12,70.0,75.0,90,0.92,STABLE,21413
2025-04-15,BEB 1BCT,program_management,89.62,73.49,70.0,75.0,101,0.98,IMPROVING,21440
2025-04-15,3-1 FA BN,program_management,85.93,75.92,70.0,75.0,386,0.93,DECLINING,4411
2025-04-16,1-1 IN BN,program_management,100.28,80.42,70.0,75.0,71,0.94,STABLE,27606
2025-04-16,BEB 1BCT,program_management,65.92,78.37,70.0,75.0,352,0.98,IMPROVING,6374
2025-04-16,3-1 FA BN,program_management,71.13,84.42,70.0,75.0,341,0.96,IMPROVING,42342
2025-04-17,BSB 1BCT,program_management,74.17,75.87,70.0,75.0,427,0.99,DECLINING,34402
2025-04-17,2-1 IN BN,program_management,75.88,88.17,70.0,75.0,398,0.95,STABLE,38794
2025-04-18,BSB 1BCT,program_management,60.05,84.71,70.0,75.0,248,0.92,DECLINING,20182
2025-04-18,2-1 IN BN,program_management,68.18,86.76,70.0,75.0,352,0.94,DECLINING,19852
2025-04-18,1-1 IN BN,program_management,72.98,90.99,70.0,75.0,113,0.96,STABLE,43489
2025-04-19,1-1 IN BN,program_management,69.33,70.22,70.0,75.0,466,0.96,IMPROVING,44976
2025-04-19,BEB 1BCT,program_management,75.14,92.61,70.0,75.0,168,0.99,DECLINING,4051
2025-04-19,2-1 IN BN,program_management,72.86,67.94,70.0,75.0,118,0.99,STABLE,8380
2025-04-19,BSB 1BCT,program_management,59.45,74.75,70.0,75.0,417,0.91,DECLINING,1901
2025-04-19,3-1 FA BN,program_management,65.62,83.79,70.0,75.0,278,0.91,DECLINING,43464
2025-04-20,3-1 FA BN,program_management,86.59,78.89,70.0,75.0,315,0.96,STABLE,44458
2025-04-20,BEB 1BCT,program_management,80.11,90.84,70.0,75.0,155,0.94,IMPROVING,44637
2025-04-21,BSB 1BCT,program_management,66.55,82.34,70.0,75.0,271,0.94,IMPROVING,4905
2025-04-21,BEB 1BCT,program_management,74.85,70.25,70.0,75.0,154,0.94,STABLE,10220
2025-04-21,2-1 IN BN,program_management,73.44,84.88,70.0,75.0,443,0.9,DECLINING,5279
2025-04-22,3-1 FA BN,program_management,82.27,95.22,70.0,75.0,479,0.94,STABLE,18671
2025-04-22,BEB 1BCT,program_management,79.52,84.78,70.0,75.0,118,0.9,IMPROVING,43285
2025-04-22,BSB 1BCT,program_management,66.6,80.5,70.0,75.0,332,0.95,IMPROVING,8197
2025-04-22,1-1 IN BN,program_management,73.72,87.65,70.0,75.0,180,0.96,STABLE,44141
2025-04-22,2-1 IN BN,program_management,64.71,79.29,70.0,75.0,256,0.9,DECLINING,8020
2025-04-23,3-1 FA BN,program_management,75.87,68.13,70.0,75.0,334,0.98,DECLINING,35728
2025-04-23,BEB 1BCT,program_management,89.87,74.7,70.0,75.0,320,0.9,IMPROVING,22454
2025-04-23,1-1 IN BN,program_management,77.38,66.38,70.0,75.0,264,0.95,IMPROVING,32524
2025-04-24,2-1 IN BN,program_management,67.93,92.76,70.0,75.0,178,0.96,STABLE,39416
2025-04-24,1-1 IN BN,program_management,78.8,87.71,70.0,75.0,481,0.99,DECLINING,37963
2025-04-24,3-1 FA BN,program_management,67.7,86.12,70.0,75.0,369,0.92,IMPROVING,22280
2025-04-25,3-1 FA BN,program_management,66.23,81.06,70.0,75.0,220,0.94,STABLE,37859
2025-04-25,BEB 1BCT,program_management,79.75,80.33,70.0,75.0,339,0.98,IMPROVING,27917
2025-04-26,2-1 IN BN,program_management,41.05,93.9,70.0,75.0,87,0.91,DECLINING,29919
2025-04-26,BSB 1BCT,program_management,73.33,74.46,70.0,75.0,159,0.92,IMPROVING,3399
2025-04-27,1-1 IN BN,program_management,59.31,66.85,70.0,75.0,157,0.91,IMPROVING,41093
2025-04-27,BSB 1BCT,program_management,90.94,89.83,70.0,75.0,455,0.95,DECLINING,42229
2025-04-27,BEB 1BCT,program_management,83.25,77.75,70.0,75.0,293,0.96,DECLINING,11946
2025-04-27,2-1 IN BN,program_management,64.82,69.69,70.0,75.0,53,0.98,STABLE,15179
2025-04-28,3-1 FA BN,program_management,93.53,80.01,70.0,75.0,232,0.97,DECLINING,46609
2025-04-28,1-1 IN BN,program_management,85.09,91.26,70.0,75.0,371,0.95,DECLINING,19039
2025-04-28,BSB 1BCT,program_management,82.88,93.91,70.0,75.0,169,0.97,DECLINING,12756
2025-04-28,BEB 1BCT,program_management,77.74,85.17,70.0,75.0,117,0.93,IMPROVING,44362
2025-04-28,2-1 IN BN,program_management,59.17,83.47,70.0,75.0,66,0.91,DECLINING,14380
2025-04-29,3-1 FA BN,program_management,78.54,75.93,70.0,75.0,243,0.9,STABLE,3302
2025-04-29,BSB 1BCT,program_management,57.17,77.5,70.0,75.0,265,0.91,IMPROVING,14879
2025-04-29,1-1 IN BN,program_management,86.14,83.68,70.0,75.0,272,0.92,IMPROVING,18441
2025-04-29,BEB 1BCT,program_management,70.71,67.67,70.0,75.0,396,0.95,DECLINING,39379
2025-04-30,BSB 1BCT,program_management,87.09,77.58,70.0,75.0,362,0.98,STABLE,19296
2025-04-30,2-1 IN BN,program_management,68.42,90.0,70.0,75.0,425,0.97,IMPROVING,13862
2025-04-30,3-1 FA BN,program_management,65.34,84.33,70.0,75.0,324,0.94,IMPROVING,39102
2025-04-30,1-1 IN BN,program_management,88.84,88.17,70.0,75.0,77,0.92,DECLINING,35966
2025-05-01,BEB 1BCT,program_management,61.29,87.12,70.0,75.0,414,0.97,IMPROVING,4462
2025-05-01,BSB 1BCT,program_management,60.16,78.88,70.0,75.0,168,0.97,IMPROVING,4326
2025-05-02,2-1 IN BN,program_management,67.08,88.42,70.0,75.0,182,0.92,DECLINING,9924
2025-05-02,1-1 IN BN,program_management,76.7,77.88,70.0,75.0,301,0.98,IMPROVING,10156
2025-05-03,1-1 IN BN,program_management,63.25,82.97,70.0,75.0,374,0.95,DECLINING,22092
2025-05-03,2-1 IN BN,program_management,57.4,82.94,70.0,75.0,483,0.93,IMPROVING,1755
2025-05-03,3-1 FA BN,program_management,78.89,66.42,70.0,75.0,403,0.9,DECLINING,2988
2025-05-04,3-1 FA BN,program_management,76.03,65.48,70.0,75.0,349,0.91,DECLINING,13479
2025-05-04,2-1 IN BN,program_management,53.45,81.74,70.0,75.0,274,0.97,DECLINING,43437
2025-05-05,1-1 IN BN,program_management,85.37,79.5,70.0,75.0,394,0.91,DECLINING,43310
2025-05-05,BEB 1BCT,program_management,72.53,86.44,70.0,75.0,131,0.91,IMPROVING,40344
2025-05-05,3-1 FA BN,program_management,67.64,71.32,70.0,75.0,197,0.94,IMPROVING,10868
2025-05-05,BSB 1BCT,program_management,84.16,92.13,70.0,75.0,306,0.96,IMPROVING,21585
2025-05-06,BSB 1BCT,program_management,91.01,81.78,70.0,75.0,51,0.96,IMPROVING,25765
2025-05-06,1-1 IN BN,program_management,68.81,86.04,70.0,75.0,235,0.97,STABLE,35736
2025-05-06,3-1 FA BN,program_management,81.87,86.3,70.0,75.0,112,0.92,IMPROVING,18656
2025-05-06,2-1 IN BN,program_management,38.41,78.21,70.0,75.0,239,0.96,STABLE,21324
2025-05-06,BEB 1BCT,program_management,84.15,67.37,70.0,75.0,242,0.97,DECLINING,47811
2025-05-07,BSB 1BCT,program_management,67.59,83.28,70.0,75.0,358,0.98,DECLINING,31148
2025-05-07,1-1 IN BN,program_management,59.45,70.5,70.0,75.0,58,0.97,DECLINING,35460
2025-05-08,2-1 IN BN,program_management,74.58,82.47,70.0,75.0,112,0.98,STABLE,35640
2025-05-08,1-1 IN BN,program_management,85.86,87.17,70.0,75.0,320,0.97,STABLE,41997
2025-05-08,BSB 1BCT,program_management,71.78,59.64,70.0,75.0,379,0.92,STABLE,33666
2025-05-09,BEB 1BCT,program_management,73.46,74.94,70.0,75.0,381,0.91,STABLE,16874
2025-05-09,2-1 IN BN,program_management,77.49,82.43,70.0,75.0,406,0.94,DECLINING,20343
2025-05-09,BSB 1BCT,program_management,72.81,70.39,70.0,75.0,380,0.96,DECLINING,21152
2025-05-10,3-1 FA BN,program_management,75.26,75.77,70.0,75.0,419,0.97,DECLINING,29238
2025-05-10,2-1 IN BN,program_management,77.32,86.71,70.0,75.0,448,0.92,STABLE,3672
2025-05-10,1-1 IN BN,program_management,79.36,74.03,70.0,75.0,373,0.94,STABLE,25488
2025-05-10,BEB 1BCT,program_management,76.16,63.97,70.0,75.0,71,0.92,IMPROVING,48259
2025-05-10,BSB 1BCT,program_management,70.08,73.49,70.0,75.0,399,0.92,IMPROVING,48791
2025-05-11,1-1 IN BN,program_management,66.14,85.74,70.0,75.0,193,0.98,DECLINING,38729
2025-05-11,BSB 1BCT,program_management,89.29,77.55,70.0,75.0,61,0.97,DECLINING,8141
2025-05-12,2-1 IN BN,program_management,74.01,75.76,70.0,75.0,362,0.97,IMPROVING,45150
2025-05-12,BEB 1BCT,program_management,73.74,77.95,70.0,75.0,401,0.96,STABLE,16651
2025-05-12,BSB 1BCT,program_management,77.35,85.36,70.0,75.0,441,0.97,IMPROVING,35485
2025-05-12,3-1 FA BN,program_management,74.49,86.95,70.0,75.0,412,0.91,DECLINING,15541
2025-05-13,1-1 IN BN,program_management,71.82,71.45,70.0,75.0,288,0.96,IMPROVING,36676
2025-05-13,BEB 1BCT,program_management,106.2,86.52,70.0,75.0,173,0.95,DECLINING,45484
2025-05-13,BSB 1BCT,program_management,77.69,85.3,70.0,75.0,257,0.96,IMPROVING,3569
2025-05-14,1-1 IN BN,program_management,80.36,79.81,70.0,75.0,306,0.98,DECLINING,48204
2025-05-14,BEB 1BCT,program_management,91.62,67.28,70.0,75.0,55,0.98,IMPROVING,2741
2025-05-14,BSB 1BCT,program_management,77.93,79.97,70.0,75.0,104,0.93,STABLE,8340
2025-05-14,2-1 IN BN,program_management,53.23,75.31,70.0,75.0,318,0.98,IMPROVING,46114
2025-05-14,3-1 FA BN,program_management,65.27,86.3,70.0,75.0,409,0.94,DECLINING,19589
2025-05-15,BSB 1BCT,program_management,88.38,71.86,70.0,75.0,250,0.93,STABLE,9776
2025-05-15,1-1 IN BN,program_management,78.6,77.91,70.0,75.0,359,0.91,IMPROVING,35469
2025-05-16,1-1 IN BN,program_management,64.09,85.49,70.0,75.0,479,0.9,IMPROVING,27691
2025-05-16,3-1 FA BN,program_management,82.51,93.82,70.0,75.0,130,0.98,DECLINING,40450
2025-05-16,BEB 1BCT,program_management,70.31,79.89,70.0,75.0,281,0.92,STABLE,28411
2025-05-16,BSB 1BCT,program_management,83.16,82.85,70.0,75.0,68,0.96,DECLINING,20264
2025-05-17,BEB 1BCT,program_management,86.06,82.03,70.0,75.0,60,0.97,STABLE,16574
2025-05-17,BSB 1BCT,program_management,62.97,80.38,70.0,75.0,272,0.99,DECLINING,4038
2025-05-17,3-1 FA BN,program_management,69.65,79.56,70.0,75.0,432,0.91,IMPROVING,3762
2025-05-18,1-1 IN BN,program_management,55.73,90.55,70.0,75.0,95,0.97,IMPROVING,26315
2025-05-18,2-1 IN BN,program_management,82.51,87.27,70.0,75.0,214,0.98,IMPROVING,7550
2025-05-18,BSB 1BCT,program_management,94.61,76.0,70.0,75.0,180,0.98,STABLE,4411
2025-05-19,BEB 1BCT,program_management,65.31,73.42,70.0,75.0,440,0.95,IMPROVING,41709
2025-05-19,2-1 IN BN,program_management,78.56,89.46,70.0,75.0,185,0.93,IMPROVING,8590
2025-05-19,BSB 1BCT,program_management,76.27,97.01,70.0,75.0,52,0.97,STABLE,13718
2025-05-19,1-1 IN BN,program_management,70.14,84.92,70.0,75.0,491,0.96,DECLINING,49277
2025-05-19,3-1 FA BN,program_management,80.1,77.32,70.0,75.0,73,0.92,DECLINING,25530
2025-05-20,1-1 IN BN,program_management,68.45,72.4,70.0,75.0,405,0.9,IMPROVING,34252
2025-05-20,BEB 1BCT,program_management,64.53,87.6,70.0,75.0,412,0.91,STABLE,19727
2025-05-21,1-1 IN BN,program_management,68.74,77.6,70.0,75.0,437,0.95,DECLINING,41879
2025-05-21,BSB 1BCT,program_management,86.73,77.05,70.0,75.0,369,0.95,STABLE,44042
2025-05-21,2-1 IN BN,program_management,70.62,89.72,70.0,75.0,359,0.97,DECLINING,48825
2025-05-22,1-1 IN BN,program_management,64.84,72.14,70.0,75.0,125,0.93,IMPROVING,20294
2025-05-22,3-1 FA BN,program_management,89.01,81.26,70.0,75.0,208,0.95,IMPROVING,12476
2025-05-22,BEB 1BCT,program_management,79.44,77.57,70.0,75.0,479,0.97,IMPROVING,20295
2025-05-22,2-1 IN BN,program_management,78.96,66.41,70.0,75.0,270,0.94,DECLINING,4589
2025-05-22,BSB 1BCT,program_management,59.42,86.79,70.0,75.0,335,0.94,STABLE,42958
2025-05-23,BSB 1BCT,program_management,77.94,79.66,70.0,75.0,276,0.92,IMPROVING,21283
2025-05-23,BEB 1BCT,program_management,39.04,70.22,70.0,75.0,166,0.95,IMPROVING,22350
2025-05-24,2-1 IN BN,program_management,92.37,60.69,70.0,75.0,473,0.9,STABLE,27704
2025-05-24,BEB 1BCT,program_management,79.56,77.39,70.0,75.0,122,0.98,DECLINING,40977
2025-05-24,3-1 FA BN,program_management,72.29,80.79,70.0,75.0,461,0.98,IMPROVING,27622
2025-05-24,1-1 IN BN,program_management,65.47,75.94,70.0,75.0,396,0.91,DECLINING,18435
2025-05-25,BEB 1BCT,program_management,65.1,76.75,70.0,75.0,372,0.91,IMPROVING,1978
2025-05-25,BSB 1BCT,program_management,54.8,74.49,70.0,75.0,100,0.96,DECLINING,10549
2025-05-26,BEB 1BCT,program_management,60.87,95.52,70.0,75.0,111,0.92,IMPROVING,18501
2025-05-26,3-1 FA BN,program_management,69.52,82.7,70.0,75.0,350,0.97,STABLE,34359
2025-05-26,BSB 1BCT,program_management,71.48,96.97,70.0,75.0,487,0.9,IMPROVING,32353
2025-05-27,1-1 IN BN,program_management,82.67,73.16,70.0,75.0,250,0.98,STABLE,5102
2025-05-27,BEB 1BCT,program_management,80.98,79.96,70.0,75.0,440,0.93,IMPROVING,5918
2025-05-27,3-1 FA BN,program_management,81.86,82.56,70.0,75.0,363,0.93,IMPROVING,4140
2025-05-28,BSB 1BCT,program_management,67.6,75.81,70.0,75.0,200,0.96,IMPROVING,49347
2025-05-28,1-1 IN BN,program_management,69.28,87.92,70.0,75.0,446,0.92,DECLINING,35197
2025-05-29,BEB 1BCT,program_management,69.33,82.36,70.0,75.0,423,0.93,DECLINING,19336
2025-05-29,BSB 1BCT,program_management,71.78,96.87,70.0,75.0,275,0.94,STABLE,26607
2025-05-29,3-1 FA BN,program_management,84.94,90.79,70.0,75.0,279,0.98,DECLINING,27425
2025-05-30,2-1 IN BN,program_management,74.64,70.69,70.0,75.0,370,0.97,STABLE,4125
2025-05-30,BEB 1BCT,program_management,90.39,78.83,70.0,75.0,358,0.91,STABLE,2489
2025-05-30,BSB 1BCT,program_management,63.32,85.86,70.0,75.0,323,0.92,IMPROVING,14004
2025-05-30,1-1 IN BN,program_management,77.56,85.56,70.0,75.0,117,0.99,STABLE,24453
2025-05-30,3-1 FA BN,program_management,73.39,75.22,70.0,75.0,226,0.98,STABLE,8124
2025-05-31,BEB 1BCT,program_management,90.05,66.11,70.0,75.0,134,0.96,IMPROVING,40513
2025-05-31,1-1 IN BN,program_management,81.07,86.69,70.0,75.0,162,0.97,IMPROVING,34639
2025-05-31,2-1 IN BN,program_management,85.41,79.1,70.0,75.0,289,0.94,DECLINING,23607
2025-05-31,BSB 1BCT,program_management,69.45,83.65,70.0,75.0,279,0.91,DECLINING,36729
2025-05-31,3-1 FA BN,program_management,72.28,86.0,70.0,75.0,75,0.97,IMPROVING,38932
2025-06-01,1-1 IN BN,program_management,42.8,78.61,70.0,75.0,98,0.94,STABLE,4466
2025-06-01,2-1 IN BN,program_management,75.69,85.4,70.0,75.0,178,0.97,STABLE,31828
2025-06-01,BSB 1BCT,program_management,48.13,76.09,70.0,75.0,287,0.97,STABLE,44730
2025-06-01,3-1 FA BN,program_management,48.44,78.51,70.0,75.0,88,0.9,IMPROVING,42881
2025-06-02,BSB 1BCT,program_management,81.3,83.14,70.0,75.0,315,0.98,STABLE,12247
2025-06-02,2-1 IN BN,program_management,65.17,76.79,70.0,75.0,474,0.94,DECLINING,46008
2025-06-03,2-1 IN BN,program_management,79.33,75.92,70.0,75.0,398,0.99,STABLE,2910
2025-06-03,BSB 1BCT,program_management,66.75,88.86,70.0,75.0,280,0.99,IMPROVING,33297
2025-06-03,1-1 IN BN,program_management,78.55,69.6,70.0,75.0,418,0.96,STABLE,45613
2025-06-03,3-1 FA BN,program_management,80.42,78.22,70.0,75.0,294,0.96,STABLE,33536
2025-06-03,BEB 1BCT,program_management,76.08,88.12,70.0,75.0,449,0.97,IMPROVING,24926
2025-06-04,BSB 1BCT,program_management,94.84,87.75,70.0,75.0,142,0.92,STABLE,22488
2025-06-04,2-1 IN BN,program_management,72.66,76.98,70.0,75.0,251,0.96,DECLINING,24988
2025-06-05,3-1 FA BN,program_management,91.87,75.3,70.0,75.0,257,0.95,DECLINING,5775
2025-06-05,BSB 1BCT,program_management,54.64,78.04,70.0,75.0,139,0.91,DECLINING,10092
2025-06-06,BEB 1BCT,program_management,61.12,76.5,70.0,75.0,399,0.92,STABLE,41857
2025-06-06,BSB 1BCT,program_management,67.33,75.82,70.0,75.0,329,0.98,IMPROVING,9314
2025-06-06,2-1 IN BN,program_management,77.6,78.61,70.0,75.0,219,0.97,DECLINING,46337
2025-06-06,1-1 IN BN,program_management,72.74,68.31,70.0,75.0,327,0.94,DECLINING,40205
2025-06-07,BEB 1BCT,program_management,70.12,90.42,70.0,75.0,483,0.97,DECLINING,37276
2025-06-07,3-1 FA BN,program_management,63.1,71.61,70.0,75.0,195,0.93,DECLINING,36762
2025-06-07,BSB 1BCT,program_management,44.29,79.03,70.0,75.0,434,0.98,DECLINING,43915
2025-06-07,1-1 IN BN,program_management,64.48,82.71,70.0,75.0,141,0.92,DECLINING,27322
2025-06-08,BSB 1BCT,program_management,87.04,76.46,70.0,75.0,244,0.97,DECLINING,5160
2025-06-08,BEB 1BCT,program_management,71.62,68.41,70.0,75.0,286,0.94,DECLINING,33274
2025-06-08,1-1 IN BN,program_management,69.88,83.03,70.0,75.0,369,0.95,STABLE,34148
2025-06-08,3-1 FA BN,program_management,51.81,80.27,70.0,75.0,478,0.98,STABLE,34824
2025-06-08,2-1 IN BN,program_management,62.59,75.67,70.0,75.0,433,0.9,DECLINING,35874
2025-06-09,BEB 1BCT,program_management,66.22,67.08,70.0,75.0,238,0.9,STABLE,2959
2025-06-09,1-1 IN BN,program_management,62.53,66.22,70.0,75.0,436,0.99,STABLE,48689
2025-06-09,2-1 IN BN,program_management,61.66,71.69,70.0,75.0,341,0.9,DECLINING,9180
2025-06-09,BSB 1BCT,program_management,87.69,94.93,70.0,75.0,140,0.97,STABLE,25545
2025-06-10,3-1 FA BN,program_management,63.35,81.96,70.0,75.0,121,0.93,DECLINING,20278
2025-06-10,2-1 IN BN,program_management,78.55,85.54,70.0,75.0,118,0.96,DECLINING,38752
2025-06-10,BEB 1BCT,program_management,87.1,68.41,70.0,75.0,475,0.98,IMPROVING,36794
2025-06-10,BSB 1BCT,program_management,101.39,75.54,70.0,75.0,102,0.93,IMPROVING,18087
2025-06-11,3-1 FA BN,program_management,64.34,78.5,70.0,75.0,297,0.92,STABLE,26498
2025-06-11,2-1 IN BN,program_management,82.77,89.1,70.0,75.0,256,0.99,IMPROVING,46521
2025-06-12,3-1 FA BN,program_management,81.12,104.34,70.0,75.0,308,0.91,DECLINING,26638
2025-06-12,BEB 1BCT,program_management,73.14,81.34,70.0,75.0,380,0.94,STABLE,26315
2025-06-12,1-1 IN BN,program_management,89.58,76.81,70.0,75.0,58,0.95,STABLE,45571
