date,unit,domain,metric_primary,metric_secondary,threshold_primary,threshold_secondary,sample_size,confidence_interval,trend,records_analyzed
2025-03-17,2-1 IN BN,ml_engineering,79.19,76.83,70.0,75.0,260,0.94,IMPROVING,42372
2025-03-17,3-1 FA BN,ml_engineering,64.18,63.75,70.0,75.0,440,0.9,IMPROVING,18054
2025-03-17,1-1 IN BN,ml_engineering,51.92,83.3,70.0,75.0,342,0.97,IMPROVING,4927
2025-03-17,BSB 1BCT,ml_engineering,73.01,65.37,70.0,75.0,349,0.99,DECLINING,24702
2025-03-18,1-1 IN BN,ml_engineering,80.11,79.86,70.0,75.0,102,0.96,STABLE,33924
2025-03-18,BEB 1BCT,ml_engineering,81.68,99.94,70.0,75.0,453,0.98,STABLE,28943
2025-03-18,3-1 FA BN,ml_engineering,92.22,85.99,70.0,75.0,290,0.94,IMPROVING,34470
2025-03-18,2-1 IN BN,ml_engineering,64.19,70.96,70.0,75.0,311,0.94,IMPROVING,19393
2025-03-18,BSB 1BCT,ml_engineering,71.41,67.22,70.0,75.0,260,0.94,DECLINING,26126
2025-03-19,BEB 1BCT,ml_engineering,70.52,83.06,70.0,75.0,256,0.93,DECLINING,39415
2025-03-19,1-1 IN BN,ml_engineering,64.63,86.92,70.0,75.0,366,0.91,DECLINING,11752
2025-03-19,3-1 FA BN,ml_engineering,69.46,68.3,70.0,75.0,51,0.97,DECLINING,47161
2025-03-20,BSB 1BCT,ml_engineering,81.42,74.51,70.0,75.0,479,0.94,IMPROVING,41838
2025-03-20,BEB 1BCT,ml_engineering,67.74,78.92,70.0,75.0,129,0.91,IMPROVING,24236
2025-03-20,2-1 IN BN,ml_engineering,97.35,86.7,70.0,75.0,322,0.93,IMPROVING,21206
2025-03-21,3-1 FA BN,ml_engineering,74.59,93.0,70.0,75.0,306,0.93,STABLE,30832
2025-03-21,BSB 1BCT,ml_engineering,71.9,86.47,70.0,75.0,115,0.9,STABLE,40695
2025-03-21,1-1 IN BN,ml_engineering,74.56,83.72,70.0,75.0,432,0.98,IMPROVING,48317
2025-03-21,BEB 1BCT,ml_engineering,77.14,89.37,70.0,75.0,380,0.92,STABLE,6379
2025-03-21,2-1 IN BN,ml_engineering,55.63,76.92,70.0,75.0,408,0.97,STABLE,28106
2025-03-22,BSB 1BCT,ml_engineering,84.07,100.24,70.0,75.0,237,0.91,DECLINING,13314
2025-03-22,BEB 1BCT,ml_engineering,86.23,80.41,70.0,75.0,241,0.92,STABLE,21858
2025-03-22,2-1 IN BN,ml_engineering,70.26,79.3,70.0,75.0,157,0.99,DECLINING,36256
2025-03-22,1-1 IN BN,ml_engineering,70.2,83.64,70.0,75.0,110,0.94,DECLINING,22487
2025-03-23,BEB 1BCT,ml_engineering,70.06,68.43,70.0,75.0,88,0.98,DECLINING,25583
2025-03-23,1-1 IN BN,ml_engineering,64.47,92.72,70.0,75.0,479,0.98,IMPROVING,25693
2025-03-23,3-1 FA BN,ml_engineering,55.4,83.29,70.0,75.0,141,0.92,IMPROVING,7363
2025-03-23,2-1 IN BN,ml_engineering,66.17,76.39,70.0,75.0,440,0.99,IMPROVING,36896
2025-03-24,1-1 IN BN,ml_engineering,79.27,79.28,70.0,75.0,182,0.98,IMPROVING,17981
2025-03-24,2-1 IN BN,ml_engineering,86.44,87.83,70.0,75.0,468,0.92,IMPROVING,7736
2025-03-25,BEB 1BCT,ml_engineering,98.03,77.87,70.0,75.0,480,0.95,IMPROVING,12363
2025-03-25,BSB 1BCT,ml_engineering,84.61,82.69,70.0,75.0,291,0.98,STABLE,6942
2025-03-25,3-1 FA BN,ml_engineering,85.03,79.59,70.0,75.0,255,0.91,IMPROVING,6495
2025-03-25,1-1 IN BN,ml_engineering,66.5,89.95,70.0,75.0,235,0.92,IMPROVING,5113
2025-03-26,2-1 IN BN,ml_engineering,78.62,73.73,70.0,75.0,280,0.94,IMPROVING,45021
2025-03-26,1-1 IN BN,ml_engineering,69.02,63.54,70.0,75.0,365,0.99,DECLINING,27690
2025-03-26,BSB 1BCT,ml_engineering,65.31,87.76,70.0,75.0,389,0.97,STABLE,30924
2025-03-26,3-1 FA BN,ml_engineering,55.88,88.46,70.0,75.0,271,0.92,STABLE,22334
2025-03-27,1-1 IN BN,ml_engineering,92.89,94.67,70.0,75.0,489,0.98,STABLE,23363
2025-03-27,2-1 IN BN,ml_engineering,82.15,86.81,70.0,75.0,400,0.91,DECLINING,49086
2025-03-27,3-1 FA BN,ml_engineering,75.86,78.37,70.0,75.0,103,0.98,DECLINING,26063
2025-03-27,BEB 1BCT,ml_engineering,86.67,79.13,70.0,75.0,365,0.91,IMPROVING,47027
2025-03-28,2-1 IN BN,ml_engineering,76.91,76.09,70.0,75.0,324,0.91,DECLINING,9253
2025-03-28,3-1 FA BN,ml_engineering,77.9,82.73,70.0,75.0,465,0.94,DECLINING,27352
2025-03-28,1-1 IN BN,ml_engineering,85.04,92.26,70.0,75.0,477,0.96,STABLE,10568
2025-03-29,BEB 1BCT,ml_engineering,65.47,73.11,70.0,75.0,459,0.98,IMPROVING,49873
2025-03-29,2-1 IN BN,ml_engineering,86.04,80.18,70.0,75.0,167,0.91,DECLINING,42507
2025-03-30,BSB 1BCT,ml_engineering,82.66,81.63,70.0,75.0,124,0.9,DECLINING,44319
2025-03-30,2-1 IN BN,ml_engineering,52.43,83.53,70.0,75.0,336,0.93,STABLE,49170
2025-03-30,1-1 IN BN,ml_engineering,89.97,90.47,70.0,75.0,334,0.94,IMPROVING,10486
2025-03-30,BEB 1BCT,ml_engineering,71.02,77.81,70.0,75.0,221,0.92,DECLINING,3929
2025-03-31,BEB 1BCT,ml_engineering,99.96,69.95,70.0,75.0,254,0.9,STABLE,3878
2025-03-31,1-1 IN BN,ml_engineering,74.31,81.88,70.0,75.0,455,0.98,IMPROVING,18180
2025-03-31,3-1 FA BN,ml_engineering,95.91,81.12,70.0,75.0,483,0.93,STABLE,18268
2025-03-31,BSB 1BCT,ml_engineering,54.33,84.37,70.0,75.0,404,0.99,STABLE,3730
2025-04-01,3-1 FA BN,ml_engineering,53.71,63.99,70.0,75.0,349,0.95,STABLE,26699
2025-04-01,1-1 IN BN,ml_engineering,84.05,78.57,70.0,75.0,68,0.91,STABLE,22576
2025-04-02,BSB 1BCT,ml_engineering,48.08,76.48,70.0,75.0,276,0.97,STABLE,23779
2025-04-02,2-1 IN BN,ml_engineering,44.52,90.26,70.0,75.0,364,0.96,IMPROVING,5854
2025-04-02,1-1 IN BN,ml_engineering,79.8,91.29,70.0,75.0,76,0.94,IMPROVING,10047
2025-04-02,BEB 1BCT,ml_engineering,76.43,78.56,70.0,75.0,95,0.99,DECLINING,13683
2025-04-03,1-1 IN BN,ml_engineering,79.0,78.13,70.0,75.0,345,0.96,IMPROVING,34353
2025-04-03,3-1 FA BN,ml_engineering,85.67,80.75,70.0,75.0,439,0.96,STABLE,35147
2025-04-03,2-1 IN BN,ml_engineering,43.76,67.35,70.0,75.0,215,0.97,DECLINING,12042
2025-04-03,BSB 1BCT,ml_engineering,89.84,76.84,70.0,75.0,207,0.91,DECLINING,8997
2025-04-03,BEB 1BCT,ml_engineering,73.68,94.53,70.0,75.0,424,0.9,STABLE,16293
2025-04-04,BSB 1BCT,ml_engineering,53.9,71.26,70.0,75.0,426,0.94,IMPROVING,42917
2025-04-04,2-1 IN BN,ml_engineering,89.51,83.57,70.0,75.0,423,0.92,DECLINING,48851
2025-04-04,3-1 FA BN,ml_engineering,73.82,80.62,70.0,75.0,334,0.92,DECLINING,34886
2025-04-04,1-1 IN BN,ml_engineering,61.12,86.37,70.0,75.0,433,0.97,STABLE,25903
2025-04-05,BEB 1BCT,ml_engineering,79.32,61.28,70.0,75.0,323,0.96,IMPROVING,35441
2025-04-05,2-1 IN BN,ml_engineering,90.85,72.94,70.0,75.0,50,0.97,IMPROVING,35533
2025-04-05,BSB 1BCT,ml_engineering,76.78,85.89,70.0,75.0,157,0.9,DECLINING,34701
2025-04-06,BSB 1BCT,ml_engineering,62.74,80.77,70.0,75.0,303,0.95,DECLINING,27163
2025-04-06,3-1 FA BN,ml_engineering,71.15,94.16,70.0,75.0,162,0.94,STABLE,49107
2025-04-06,BEB 1BCT,ml_engineering,72.96,86.97,70.0,75.0,344,0.94,IMPROVING,6200
2025-04-06,2-1 IN BN,ml_engineering,77.03,91.3,70.0,75.0,91,0.98,STABLE,23584
2025-04-07,BEB 1BCT,ml_engineering,72.11,92.41,70.0,75.0,191,0.91,DECLINING,5218
2025-04-07,2-1 IN BN,ml_engineering,72.27,73.62,70.0,75.0,319,0.93,IMPROVING,29084
2025-04-07,3-1 FA BN,ml_engineering,55.96,84.68,70.0,75.0,479,0.97,IMPROVING,41442
2025-04-07,BSB 1BCT,ml_engineering,65.74,74.29,70.0,75.0,221,0.92,DECLINING,27624
2025-04-08,3-1 FA BN,ml_engineering,72.83,83.61,70.0,75.0,256,0.94,DECLINING,28968
2025-04-08,1-1 IN BN,ml_engineering,76.5,92.77,70.0,75.0,464,0.9,IMPROVING,24000
2025-04-08,2-1 IN BN,ml_engineering,73.11,65.28,70.0,75.0,81,0.98,STABLE,13561
2025-04-08,BEB 1BCT,ml_engineering,77.65,77.11,70.0,75.0,427,0.93,STABLE,43743
2025-04-09,2-1 IN BN,ml_engineering,81.83,84.63,70.0,75.0,327,0.97,IMPROVING,21008
2025-04-09,3-1 FA BN,ml_engineering,77.27,69.27,70.0,75.0,295,0.93,DECLINING,4199
2025-04-09,1-1 IN BN,ml_engineering,61.76,76.0,70.0,75.0,180,0.94,DECLINING,4231
2025-04-10,BEB 1BCT,ml_engineering,71.72,94.04,70.0,75.0,150,0.98,DECLINING,1328
2025-04-10,1-1 IN BN,ml_engineering,96.19,86.86,70.0,75.0,495,0.92,DECLINING,16860
2025-04-11,BEB 1BCT,ml_engineering,83.77,84.49,70.0,75.0,183,0.92,IMPROVING,23613
2025-04-11,BSB 1BCT,ml_engineering,75.22,84.63,70.0,75.0,251,0.9,STABLE,32755
2025-04-11,2-1 IN BN,ml_engineering,92.13,65.42,70.0,75.0,472,0.99,DECLINING,46908
2025-04-11,3-1 FA BN,ml_engineering,79.21,83.29,70.0,75.0,372,0.93,IMPROVING,26892
2025-04-12,BEB 1BCT,ml_engineering,69.55,65.61,70.0,75.0,228,0.94,DECLINING,42060
2025-04-12,1-1 IN BN,ml_engineering,81.18,77.92,70.0,75.0,306,0.93,IMPROVING,12187
2025-04-12,BSB 1BCT,ml_engineering,99.51,78.05,70.0,75.0,232,0.99,DECLINING,43533
2025-04-12,3-1 FA BN,ml_engineering,79.43,75.24,70.0,75.0,175,0.98,DECLINING,33579
2025-04-13,3-1 FA BN,ml_engineering,85.18,75.94,70.0,75.0,263,0.92,DECLINING,25299
2025-04-13,BEB 1BCT,ml_engineering,61.25,86.87,70.0,75.0,186,0.93,STABLE,1165
2025-04-13,BSB 1BCT,ml_engineering,59.49,83.66,70.0,75.0,476,0.9,STABLE,23504
2025-04-13,1-1 IN BN,ml_engineering,93.19,86.89,70.0,75.0,338,0.96,IMPROVING,40790
2025-04-13,2-1 IN BN,ml_engineering,61.76,79.73,70.0,75.0,241,0.93,IMPROVING,38525
2025-04-14,3-1 FA BN,ml_engineering,65.49,90.13,70.0,75.0,269,0.98,DECLINING,36487
2025-04-14,1-1 IN BN,ml_engineering,83.87,92.14,70.0,75.0,439,0.92,DECLINING,23042
2025-04-14,2-1 IN BN,ml_engineering,67.91,72.23,70.0,75.0,275,0.94,STABLE,25853
2025-04-14,BSB 1BCT,ml_engineering,77.98,69.62,70.0,75.0,68,0.94,STABLE,22374
2025-04-15,BEB 1BCT,ml_engineering,68.4,74.77,70.0,75.0,442,0.94,STABLE,44073
2025-04-15,3-1 FA BN,ml_engineering,64.15,80.34,70.0,75.0,260,0.97,IMPROVING,10231
2025-04-15,BSB 1BCT,ml_engineering,71.6,65.11,70.0,75.0,186,0.97,IMPROVING,32907
2025-04-15,1-1 IN BN,ml_engineering,50.76,91.0,70.0,75.0,173,0.93,IMPROVING,23660
2025-04-16,3-1 FA BN,ml_engineering,77.74,81.83,70.0,75.0,74,0.91,STABLE,43169
2025-04-16,BSB 1BCT,ml_engineering,74.81,88.81,70.0,75.0,167,0.97,DECLINING,18224
2025-04-16,2-1 IN BN,ml_engineering,75.28,83.08,70.0,75.0,387,0.92,DECLINING,32703
2025-04-17,2-1 IN BN,ml_engineering,61.14,81.87,70.0,75.0,255,0.92,IMPROVING,23453
2025-04-17,3-1 FA BN,ml_engineering,71.01,100.67,70.0,75.0,374,0.94,IMPROVING,26788
2025-04-17,BEB 1BCT,ml_engineering,51.06,76.54,70.0,75.0,241,0.94,DECLINING,44593
2025-04-18,2-1 IN BN,ml_engineering,85.89,78.46,70.0,75.0,59,0.98,DECLINING,39146
2025-04-18,BEB 1BCT,ml_engineering,80.09,65.15,70.0,75.0,298,0.97,STABLE,32968
2025-04-18,1-1 IN BN,ml_engineering,65.83,87.19,70.0,75.0,384,0.94,IMPROVING,11183
2025-04-18,BSB 1BCT,ml_engineering,81.13,62.93,70.0,75.0,445,0.98,DECLINING,42961
2025-04-19,2-1 IN BN,ml_engineering,79.11,84.82,70.0,75.0,426,0.96,DECLINING,20788
2025-04-19,BSB 1BCT,ml_engineering,65.47,82.33,70.0,75.0,288,0.91,STABLE,39856
2025-04-20,1-1 IN BN,ml_engineering,70.97,65.75,70.0,75.0,405,0.92,STABLE,9158
2025-04-20,3-1 FA BN,ml_engineering,57.18,75.64,70.0,75.0,342,0.93,IMPROVING,34960
2025-04-20,BSB 1BCT,ml_engineering,71.74,70.84,70.0,75.0,195,0.93,STABLE,3430
2025-04-20,2-1 IN BN,ml_engineering,76.95,81.26,70.0,75.0,361,0.97,IMPROVING,2264
2025-04-20,BEB 1BCT,ml_engineering,84.8,83.48,70.0,75.0,397,0.9,IMPROVING,7872
2025-04-21,1-1 IN BN,ml_engineering,62.26,80.59,70.0,75.0,355,0.92,DECLINING,21486
2025-04-21,BSB 1BCT,ml_engineering,72.87,83.34,70.0,75.0,410,0.91,DECLINING,24931
2025-04-21,2-1 IN BN,ml_engineering,56.58,73.42,70.0,75.0,390,0.95,DECLINING,28801
2025-04-21,3-1 FA BN,ml_engineering,58.02,84.06,70.0,75.0,230,0.99,STABLE,32903
2025-04-21,BEB 1BCT,ml_engineering,86.5,79.99,70.0,75.0,394,0.97,DECLINING,35549
2025-04-22,1-1 IN BN,ml_engineering,85.02,87.37,70.0,75.0,188,0.97,IMPROVING,16104
2025-04-22,BSB 1BCT,ml_engineering,81.98,65.93,70.0,75.0,435,0.92,IMPROVING,5876
2025-04-22,BEB 1BCT,ml_engineering,74.48,82.46,70.0,75.0,289,0.98,STABLE,11811
2025-04-22,2-1 IN BN,ml_engineering,64.68,80.32,70.0,75.0,364,0.92,STABLE,45064
2025-04-22,3-1 FA BN,ml_engineering,84.21,76.77,70.0,75.0,414,0.97,DECLINING,28134
2025-04-23,1-1 IN BN,ml_engineering,68.23,64.96,70.0,75.0,391,0.9,IMPROVING,30902
2025-04-23,3-1 FA BN,ml_engineering,71.01,74.89,70.0,75.0,236,0.97,STABLE,24904
2025-04-23,BSB 1BCT,ml_engineering,68.57,78.28,70.0,75.0,472,0.9,IMPROVING,23459
2025-04-23,BEB 1BCT,ml_engineering,90.5,102.49,70.0,75.0,262,0.92,DECLINING,31859
2025-04-23,2-1 IN BN,ml_engineering,85.63,62.02,70.0,75.0,412,0.97,IMPROVING,10272
2025-04-24,BSB 1BCT,ml_engineering,95.64,76.18,70.0,75.0,135,0.91,DECLINING,44101
2025-04-24,1-1 IN BN,ml_engineering,87.08,93.9,70.0,75.0,462,0.93,IMPROVING,39376
2025-04-24,BEB 1BCT,ml_engineering,57.84,80.78,70.0,75.0,340,0.97,IMPROVING,22833
2025-04-24,3-1 FA BN,ml_engineering,83.84,65.11,70.0,75.0,251,0.99,STABLE,30589
2025-04-24,2-1 IN BN,ml_engineering,91.47,77.46,70.0,75.0,189,0.93,STABLE,46879
2025-04-25,2-1 IN BN,ml_engineering,79.09,74.11,70.0,75.0,89,0.91,IMPROVING,46058
2025-04-25,3-1 FA BN,ml_engineering,52.11,76.86,70.0,75.0,406,0.93,IMPROVING,26037
2025-04-25,BSB 1BCT,ml_engineering,81.81,77.55,70.0,75.0,59,0.96,IMPROVING,4797
2025-04-26,BEB 1BCT,ml_engineering,64.15,75.21,70.0,75.0,419,0.94,STABLE,7535
2025-04-26,1-1 IN BN,ml_engineering,50.06,76.06,70.0,75.0,491,0.94,IMPROVING,18050
2025-04-26,3-1 FA BN,ml_engineering,70.24,82.9,70.0,75.0,64,0.99,STABLE,44376
2025-04-27,2-1 IN BN,ml_engineering,74.55,82.79,70.0,75.0,99,0.91,STABLE,12074
2025-04-27,BEB 1BCT,ml_engineering,49.48,75.44,70.0,75.0,55,0.92,DECLINING,32567
2025-04-27,BSB 1BCT,ml_engineering,83.69,74.45,70.0,75.0,199,0.94,STABLE,4028
2025-04-28,BSB 1BCT,ml_engineering,45.61,88.41,70.0,75.0,171,0.97,STABLE,10462
2025-04-28,BEB 1BCT,ml_engineering,74.31,72.28,70.0,75.0,297,0.94,STABLE,46157
2025-04-29,BSB 1BCT,ml_engineering,88.63,77.57,70.0,75.0,71,0.93,DECLINING,34826
2025-04-29,2-1 IN BN,ml_engineering,71.99,81.56,70.0,75.0,203,0.91,STABLE,38637
2025-04-30,1-1 IN BN,ml_engineering,87.19,93.14,70.0,75.0,385,0.93,STABLE,17823
2025-04-30,2-1 IN BN,ml_engineering,64.88,74.07,70.0,75.0,105,0.95,IMPROVING,27298
2025-04-30,3-1 FA BN,ml_engineering,93.58,82.93,70.0,75.0,400,0.97,DECLINING,45677
2025-05-01,BSB 1BCT,ml_engineering,79.45,70.05,70.0,75.0,339,0.96,STABLE,43282
2025-05-01,3-1 FA BN,ml_engineering,85.05,80.65,70.0,75.0,222,0.97,IMPROVING,47213
2025-05-02,1-1 IN BN,ml_engineering,69.87,78.68,70.0,75.0,253,0.99,IMPROVING,38983
2025-05-02,BEB 1BCT,ml_engineering,51.87,92.55,70.0,75.0,286,0.92,IMPROVING,22765
2025-05-02,3-1 FA BN,ml_engineering,78.95,78.6,70.0,75.0,177,0.96,STABLE,48751
2025-05-02,BSB 1BCT,ml_engineering,90.76,92.47,70.0,75.0,137,0.94,IMPROVING,10214
2025-05-02,2-1 IN BN,ml_engineering,80.77,87.46,70.0,75.0,426,0.98,IMPROVING,37071
2025-05-03,3-1 FA BN,ml_engineering,93.19,66.22,70.0,75.0,168,0.92,STABLE,36732
2025-05-03,BEB 1BCT,ml_engineering,76.71,89.4,70.0,75.0,202,0.92,DECLINING,42862
2025-05-03,BSB 1BCT,ml_engineering,85.67,84.07,70.0,75.0,279,0.92,STABLE,6535
2025-05-03,1-1 IN BN,ml_engineering,64.18,80.91,70.0,75.0,179,0.93,IMPROVING,46237
2025-05-03,2-1 IN BN,ml_engineering,73.33,76.07,70.0,75.0,498,0.91,IMPROVING,20939
2025-05-04,1-1 IN BN,ml_engineering,82.61,76.82,70.0,75.0,94,0.95,STABLE,34634
2025-05-04,2-1 IN BN,ml_engineering,90.14,76.83,70.0,75.0,296,0.95,IMPROVING,15453
2025-05-05,BEB 1BCT,ml_engineering,79.46,78.58,70.0,75.0,298,0.96,IMPROVING,3140
2025-05-05,BSB 1BCT,ml_engineering,67.03,87.78,70.0,75.0,79,0.98,STABLE,5830
2025-05-05,1-1 IN BN,ml_engineering,93.08,92.77,70.0,75.0,407,0.93,STABLE,7109
2025-05-05,2-1 IN BN,ml_engineering,83.93,78.6,70.0,75.0,464,0.92,DECLINING,42366
2025-05-06,2-1 IN BN,ml_engineering,69.46,78.57,70.0,75.0,335,0.94,STABLE,30983
2025-05-06,BEB 1BCT,ml_engineering,57.63,82.6,70.0,75.0,489,0.91,STABLE,19337
2025-05-06,BSB 1BCT,ml_engineering,76.7,87.0,70.0,75.0,385,0.98,DECLINING,47922
2025-05-06,3-1 FA BN,ml_engineering,58.64,83.17,70.0,75.0,481,0.92,IMPROVING,42880
2025-05-07,2-1 IN BN,ml_engineering,73.11,94.1,70.0,75.0,433,0.97,DECLINING,30569
2025-05-07,1-1 IN BN,ml_engineering,64.94,91.62,70.0,75.0,305,0.98,STABLE,23300
2025-05-07,BSB 1BCT,ml_engineering,75.23,80.14,70.0,75.0,327,0.93,DECLINING,3830
2025-05-07,3-1 FA BN,ml_engineering,59.05,73.56,70.0,75.0,274,0.97,IMPROVING,8672
2025-05-07,BEB 1BCT,ml_engineering,39.48,73.7,70.0,75.0,248,0.9,STABLE,19973
2025-05-08,BSB 1BCT,ml_engineering,55.66,71.31,70.0,75.0,234,0.97,DECLINING,20588
2025-05-08,1-1 IN BN,ml_engineering,79.03,72.18,70.0,75.0,110,0.91,IMPROVING,32727
2025-05-08,2-1 IN BN,ml_engineering,90.05,76.97,70.0,75.0,250,0.93,STABLE,24727
2025-05-09,3-1 FA BN,ml_engineering,84.12,88.35,70.0,75.0,283,0.91,STABLE,45769
2025-05-09,BSB 1BCT,ml_engineering,66.09,76.9,70.0,75.0,222,0.92,DECLINING,2620
2025-05-09,2-1 IN BN,ml_engineering,75.82,69.48,70.0,75.0,361,0.95,DECLINING,25918
2025-05-09,BEB 1BCT,ml_engineering,64.06,78.68,70.0,75.0,263,0.9,STABLE,25835
2025-05-10,BSB 1BCT,ml_engineering,47.42,77.75,70.0,75.0,450,0.95,IMPROVING,41946
2025-05-10,1-1 IN BN,ml_engineering,76.43,71.4,70.0,75.0,275,0.98,STABLE,40068
2025-05-10,BEB 1BCT,ml_engineering,72.55,81.64,70.0,75.0,384,0.92,DECLINING,27625
2025-05-11,BSB 1BCT,ml_engineering,67.5,81.0,70.0,75.0,431,0.97,STABLE,5571
2025-05-11,2-1 IN BN,ml_engineering,72.56,77.04,70.0,75.0,274,0.97,STABLE,9074
2025-05-11,BEB 1BCT,ml_engineering,86.07,87.86,70.0,75.0,138,0.92,IMPROVING,27664
2025-05-12,3-1 FA BN,ml_engineering,77.08,92.07,70.0,75.0,447,0.92,IMPROVING,15134
2025-05-12,2-1 IN BN,ml_engineering,54.5,67.68,70.0,75.0,179,0.93,IMPROVING,27288
2025-05-12,1-1 IN BN,ml_engineering,84.92,64.56,70.0,75.0,477,0.98,STABLE,38093
2025-05-13,2-1 IN BN,ml_engineering,70.59,75.71,70.0,75.0,274,0.95,STABLE,22175
2025-05-13,1-1 IN BN,ml_engineering,77.89,69.36,70.0,75.0,96,0.91,STABLE,16888
2025-05-13,BEB 1BCT,ml_engineering,52.37,81.68,70.0,75.0,66,0.97,STABLE,17633
2025-05-13,3-1 FA BN,ml_engineering,52.91,77.09,70.0,75.0,222,0.93,STABLE,23324
2025-05-14,1-1 IN BN,ml_engineering,61.19,69.98,70.0,75.0,316,0.97,STABLE,11926
2025-05-14,BEB 1BCT,ml_engineering,55.04,95.66,70.0,75.0,123,0.95,IMPROVING,22232
2025-05-14,3-1 FA BN,ml_engineering,75.2,88.67,70.0,75.0,439,0.99,IMPROVING,24931
2025-05-15,1-1 IN BN,ml_engineering,58.76,76.43,70.0,75.0,278,0.95,IMPROVING,45481
2025-05-15,BSB 1BCT,ml_engineering,78.66,85.22,70.0,75.0,352,0.99,IMPROVING,9017
2025-05-15,3-1 FA BN,ml_engineering,75.03,83.16,70.0,75.0,296,0.9,IMPROVING,41726
2025-05-15,2-1 IN BN,ml_engineering,100.46,76.63,70.0,75.0,336,0.94,STABLE,14687
2025-05-16,BEB 1BCT,ml_engineering,61.36,78.59,70.0,75.0,315,0.94,DECLINING,5999
2025-05-16,BSB 1BCT,ml_engineering,74.93,84.68,70.0,75.0,208,0.95,STABLE,12382
2025-05-16,3-1 FA BN,ml_engineering,69.78,78.19,70.0,75.0,391,0.95,STABLE,20688
2025-05-17,BSB 1BCT,ml_engineering,76.98,93.46,70.0,75.0,327,0.95,IMPROVING,31867
2025-05-17,1-1 IN BN,ml_engineering,85.62,80.2,70.0,75.0,409,0.9,DECLINING,32959
2025-05-18,3-1 FA BN,ml_engineering,79.26,83.76,70.0,75.0,410,0.96,IMPROVING,6391
2025-05-18,1-1 IN BN,ml_engineering,72.67,70.86,70.0,75.0,202,0.93,STABLE,5379
2025-05-18,BSB 1BCT,ml_engineering,63.16,85.86,70.0,75.0,367,0.91,DECLINING,5466
2025-05-18,BEB 1BCT,ml_engineering,98.6,85.73,70.0,75.0,257,0.94,STABLE,21941
2025-05-19,1-1 IN BN,ml_engineering,83.63,90.64,70.0,75.0,342,0.94,STABLE,12194
2025-05-19,3-1 FA BN,ml_engineering,78.95,74.85,70.0,75.0,419,0.94,STABLE,36032
2025-05-20,3-1 FA BN,ml_engineering,64.61,76.59,70.0,75.0,302,0.91,IMPROVING,46140
2025-05-20,2-1 IN BN,ml_engineering,63.64,77.25,70.0,75.0,412,0.96,STABLE,4209
2025-05-20,1-1 IN BN,ml_engineering,81.78,64.66,70.0,75.0,221,0.94,DECLINING,11061
2025-05-20,BEB 1BCT,ml_engineering,76.59,88.03,70.0,75.0,88,0.92,DECLINING,35834
2025-05-21,BEB 1BCT,ml_engineering,86.43,80.33,70.0,75.0,419,0.91,STABLE,33528
2025-05-21,1-1 IN BN,ml_engineering,57.02,70.17,70.0,75.0,297,0.96,IMPROVING,41463
2025-05-21,3-1 FA BN,ml_engineering,78.23,82.27,70.0,75.0,116,0.9,DECLINING,11140
2025-05-21,2-1 IN BN,ml_engineering,56.76,76.07,70.0,75.0,114,0.92,DECLINING,10790
2025-05-22,1-1 IN BN,ml_engineering,62.76,75.14,70.0,75.0,353,0.98,STABLE,36096
2025-05-22,3-1 FA BN,ml_engineering,91.54,77.51,70.0,75.0,240,0.98,IMPROVING,6067
2025-05-22,BSB 1BCT,ml_engineering,67.54,82.37,70.0,75.0,359,0.96,IMPROVING,19508
2025-05-22,BEB 1BCT,ml_engineering,49.01,67.15,70.0,75.0,453,0.94,STABLE,20838
2025-05-22,2-1 IN BN,ml_engineering,73.07,76.35,70.0,75.0,455,0.99,IMPROVING,20597
2025-05-23,2-1 IN BN,ml_engineering,72.23,82.69,70.0,75.0,329,0.92,IMPROVING,12653
2025-05-23,BSB 1BCT,ml_engineering,70.11,89.95,70.0,75.0,455,0.98,DECLINING,30460
2025-05-23,1-1 IN BN,ml_engineering,77.46,98.09,70.0,75.0,272,0.96,STABLE,32458
2025-05-23,BEB 1BCT,ml_engineering,84.44,91.77,70.0,75.0,202,0.92,STABLE,13946
2025-05-23,3-1 FA BN,ml_engineering,67.46,74.67,70.0,75.0,205,0.96,STABLE,35006
2025-05-24,2-1 IN BN,ml_engineering,68.6,86.96,70.0,75.0,414,0.98,IMPROVING,34982
2025-05-24,BSB 1BCT,ml_engineering,86.59,71.41,70.0,75.0,477,0.91,DECLINING,4072
2025-05-24,BEB 1BCT,ml_engineering,75.7,74.29,70.0,75.0,323,0.96,DECLINING,20452
2025-05-24,3-1 FA BN,ml_engineering,84.55,86.4,70.0,75.0,492,0.94,IMPROVING,42057
2025-05-24,1-1 IN BN,ml_engineering,78.77,80.49,70.0,75.0,196,0.9,IMPROVING,28456
2025-05-25,BSB 1BCT,ml_engineering,92.17,91.8,70.0,75.0,257,0.93,DECLINING,10071
2025-05-25,2-1 IN BN,ml_engineering,81.57,84.43,70.0,75.0,128,0.98,IMPROVING,28039
2025-05-25,BEB 1BCT,ml_engineering,76.73,74.32,70.0,75.0,354,0.97,DECLINING,18591
2025-05-25,3-1 FA BN,ml_engineering,89.97,74.75,70.0,75.0,80,0.98,DECLINING,22763
2025-05-26,BSB 1BCT,ml_engineering,80.54,78.65,70.0,75.0,285,0.92,IMPROVING,26952
2025-05-26,2-1 IN BN,ml_engineering,73.35,82.74,70.0,75.0,301,0.99,STABLE,28597
